
      0.29493       1.4337      0.76260      0.70532     -0.48091
      0.31687       1.6600      0.71212      0.79776     -0.79192
      0.31657       1.9899      0.64390      0.61713     -0.35665
      0.28505       2.1749      0.54888      0.67038     -0.44598
      0.32740       1.7824      0.66226      0.75213     -0.69394
      0.34136       1.8750      0.65045      0.72520     -0.60146
      0.32114       1.9938      0.66948      0.56839     -0.26750
      0.31619       1.6598      0.67083      0.79941     -0.71293
      0.29473       2.0718      0.60925      0.67071     -0.50871
      0.33124       2.3479      0.50799      0.69121     -0.54639
      0.30856       1.8990      0.65204      0.64959     -0.41653
      0.32693       1.5924      0.69632      0.79820     -0.73169
      0.31673       1.7129      0.70975      0.68194     -0.50336
      0.34153       1.4138      0.72622      0.82834     -0.75787
      0.30560       1.6731      0.66174      0.81954     -0.79334
      0.30762       1.6003      0.72086      0.77898     -0.72436
      0.33222       1.7783      0.64577      0.82489     -0.83798
      0.31113       1.8505      0.66099      0.70684     -0.56949
      0.26473       1.7505      0.69041      0.66616     -0.44393
      0.28357       1.4753      0.75286      0.75899     -0.67444
      0.29289       1.8453      0.65647      0.71437     -0.56703
      0.32367       1.9285      0.62163      0.77456     -0.69730
      0.33313       1.7931      0.65997      0.73077     -0.59881
      0.31527       1.7346      0.69746      0.72599     -0.64308
      0.30186       1.8467      0.63258      0.76941     -0.66938
      0.34120       1.6363      0.72361      0.71300     -0.57396
      0.31887       1.8121      0.63468      0.76872     -0.66131
      0.32179       1.6496      0.71897      0.65641     -0.40709
      0.28691       2.0764      0.58468      0.71028     -0.59774
      0.31368       2.3363      0.53330      0.64791     -0.45916
      0.31649       1.8844      0.62853      0.70102     -0.52217
      0.30057       2.0440      0.63145      0.65431     -0.46060
      0.32935       1.8972      0.60043      0.81821     -0.82866
      0.31146       1.6357      0.68367      0.82142     -0.81848
      0.28789       1.8238      0.65358      0.69769     -0.52359
      0.30003       1.9004      0.63803      0.65523     -0.40244
      0.31849       1.4992      0.72729      0.73498     -0.54885
      0.30320       2.1067      0.54528      0.73882     -0.64536
      0.29993       1.9305      0.64063      0.67285     -0.49154
      0.30862       2.0528      0.58869      0.65119     -0.39092
      0.30171       1.5658      0.71526      0.73170     -0.55311
      0.31450       1.4439      0.75509      0.67287     -0.38773
      0.31494       1.8243      0.68057      0.66857     -0.44157
      0.30688       1.6588      0.67688      0.68863     -0.42460
      0.32325       1.8565      0.62530      0.80776     -0.82448
      0.30792       1.5347      0.74688      0.74059     -0.62984
      0.32848       1.5010      0.71978      0.78171     -0.68026
      0.30169       1.9379      0.62538      0.68686     -0.49108
      0.27899       1.7682      0.64195      0.75296     -0.61257
      0.30915       1.6029      0.67955      0.76909     -0.63115
      0.29953       1.6231      0.70044      0.77182     -0.69346
      0.31736       1.6322      0.66161      0.81359     -0.77496
      0.30366       2.0018      0.63598      0.63994     -0.41934
      0.32811       1.6062      0.72488      0.68982     -0.46391
      0.29860       1.7741      0.66214      0.74250     -0.58160
      0.34758       1.9913      0.60302      0.74559     -0.64813
      0.33418       1.8532      0.66600      0.68204     -0.47370
      0.31979       1.6850      0.72700      0.59511     -0.29271
      0.32437       2.0858      0.57777      0.73270     -0.60405
      0.32714       1.4158      0.80135      0.67655     -0.43969
      0.32927       2.0257      0.60123      0.69158     -0.49841
      0.33769       1.8946      0.59908      0.80281     -0.74908
      0.29493       1.7470      0.69184      0.70584     -0.55123
      0.28399       1.9971      0.59847      0.73544     -0.63201
      0.28359       1.5353      0.71334      0.78314     -0.67317
      0.27927       2.0825      0.59892      0.60924     -0.33451
      0.32656       1.4417      0.77533      0.72650     -0.57266
      0.31558       1.8335      0.67704      0.70726     -0.62022
      0.33537       1.8291      0.71103      0.60472     -0.37278
      0.33086       1.8081      0.66518      0.75025     -0.62335
      0.30104       1.8606      0.64442      0.70278     -0.54218
      0.30854       1.4059      0.73707      0.80874     -0.73117
      0.31297       1.6717      0.68356      0.78909     -0.74437
      0.31256       1.6718      0.70405      0.69274     -0.45480
      0.33656       1.9059      0.60606      0.73935     -0.59724
      0.33321       1.3194      0.77536      0.85573     -0.87499
      0.29131       1.8291      0.66691      0.70764     -0.54712
      0.31037       2.0188      0.59160      0.72645     -0.60083
      0.30949       1.9387      0.70872      0.58548     -0.33667
      0.33236       1.3238      0.79293      0.64398     -0.33553
      0.29869       1.7850      0.63370      0.76264     -0.64047
      0.29077       2.2698      0.56256      0.58706     -0.29526
      0.29736       1.4557      0.74681      0.72088     -0.53586
      0.31334       1.9931      0.60208      0.70220     -0.53928
      0.31506       1.4379      0.76823      0.73552     -0.59191
      0.30104       1.6620      0.70683      0.72324     -0.56813
      0.29828       2.0857      0.61854      0.61443     -0.37947
      0.33193       2.2764      0.59869      0.53139     -0.24159
      0.32223       1.6532      0.70942      0.66657     -0.41427
      0.30210       1.6921      0.71128      0.66341     -0.43352
      0.31230       1.2633      0.82415      0.70723     -0.51192
      0.35040       1.9941      0.60042      0.70490     -0.48742
      0.33896       1.4513      0.78198      0.68458     -0.47803
      0.30881       1.4293      0.79045      0.71770     -0.52863
      0.33002       2.0585      0.61047      0.62841     -0.34524
      0.34182       1.3419      0.77843      0.78807     -0.70470
      0.30984       1.4833      0.73330      0.75055     -0.60270
      0.31839       1.5800      0.70510      0.82187     -0.81206
      0.30765       1.7627      0.65560      0.78012     -0.70418
      0.33779       1.5855      0.69154      0.75190     -0.58932
      0.29437       1.5621      0.73685      0.72282     -0.59511
      0.30396       1.6959      0.70271      0.72226     -0.63866
      0.32074       1.8725      0.64133      0.74333     -0.64804
      0.29008       1.7658      0.66788      0.73277     -0.60195
      0.35779       1.7136      0.68868      0.74670     -0.64096
      0.29501       1.8568      0.67311      0.67545     -0.48839
      0.31338       1.7084      0.69001      0.72853     -0.60460
      0.33857       1.5305      0.71419      0.77776     -0.68074
      0.29144       1.9826      0.63245      0.68198     -0.51307
      0.30161       2.1038      0.62145      0.59993     -0.35659
      0.33543       1.7352      0.67970      0.72657     -0.59430
      0.34027       1.6718      0.66613      0.81310     -0.75922
      0.32889       1.4026      0.75667      0.76603     -0.62136
      0.33929       2.2319      0.52790      0.76564     -0.73550
      0.30500       1.7409      0.71528      0.70595     -0.60159
      0.31601       1.5455      0.72764      0.71446     -0.53634
      0.30664       1.6250      0.72565      0.66910     -0.41592
      0.36668       1.8374      0.65603      0.69397     -0.49199
      0.31219       1.7555      0.67883      0.65557     -0.37293
      0.36282       1.4601      0.77346      0.67852     -0.43073
      0.32085       1.7323      0.67512      0.70440     -0.50884
      0.29611       1.4111      0.75414      0.74778     -0.57721
      0.28738       1.8083      0.67206      0.71199     -0.55828
      0.29096       1.8590      0.63434      0.70445     -0.51457
      0.31233       2.0297      0.59971      0.68847     -0.51072
      0.30238       1.6426      0.68708      0.74375     -0.59737
      0.29726       1.8007      0.65379      0.70943     -0.54134
      0.33846       1.9001      0.64322      0.70119     -0.54661
      0.32161       2.0481      0.58835      0.77359     -0.77947
      0.33373       1.6175      0.71628      0.74600     -0.61893
      0.31299       2.2395      0.50968      0.77728     -0.71847
      0.34078       1.4673      0.73738      0.81734     -0.85423
      0.34648       2.2323      0.52872      0.69095     -0.48525
      0.30721       1.6761      0.70412      0.73746     -0.62951
      0.31751       1.4379      0.73340      0.75379     -0.58888
      0.32058       1.4948      0.71219      0.78101     -0.65532
      0.32975       1.7168      0.67762      0.80429     -0.83006
      0.33381       1.1376      0.80811      0.83184     -0.72087
      0.30369       1.7245      0.67990      0.71377     -0.54136
      0.32047       1.8917      0.63555      0.68705     -0.51095
      0.34072       1.6370      0.72264      0.75260     -0.69200
      0.29385       1.6622      0.71269      0.71553     -0.57887
      0.31837       2.1261      0.57107      0.66661     -0.42850
      0.31070       1.8146      0.66027      0.70436     -0.51056
      0.33141       1.8548      0.65613      0.67181     -0.44351
      0.36849       1.3797      0.78912      0.73839     -0.60503
      0.32673       1.7253      0.70534      0.60875     -0.25727
      0.31487       1.8035      0.65359      0.70725     -0.53695
      0.31636       1.9888      0.59967      0.75705     -0.67135
      0.28250       1.8071      0.68775      0.65446     -0.40591
      0.28535       1.5707      0.73657      0.64386     -0.34492
      0.34680       1.1387      0.82646      0.75167     -0.55026
      0.31737       1.8756      0.65297      0.67063     -0.49384
      0.32319       1.5117      0.77231      0.66755     -0.42682
      0.33958       1.9410      0.60813      0.73499     -0.59587
      0.30040       1.8421      0.65110      0.64533     -0.38809
      0.33733       1.6674      0.69404      0.68600     -0.40460
      0.32025       1.4583      0.74960      0.72958     -0.57564
      0.31391       1.7191      0.67981      0.70762     -0.49417
      0.31041       1.5999      0.71876      0.67663     -0.41040
      0.29761       1.4015      0.77627      0.76729     -0.67964
      0.28993       1.1511      0.86290      0.72865     -0.54606
      0.31218       1.9397      0.60095      0.72806     -0.57081
      0.31603       1.6720      0.68801      0.73771     -0.60436
      0.30326       1.8635      0.64059      0.71598     -0.56868
      0.29989       1.7926      0.63290      0.80184     -0.74163
      0.33025       1.9578      0.59646      0.74144     -0.60623
      0.33302       1.9842      0.61327      0.69159     -0.49941
      0.28954       1.9312      0.64299      0.68960     -0.52612
      0.29835       1.7404      0.68801      0.70801     -0.55885
      0.30843       2.1683      0.58416      0.65018     -0.44726
      0.29513       1.9899      0.62605      0.68850     -0.52311
      0.30332       2.0085      0.60008      0.71702     -0.57839
      0.29245       1.6834      0.70090      0.69402     -0.49904
      0.29238       1.7241      0.68660      0.73879     -0.65408
      0.30749       1.7078      0.68110      0.73661     -0.58576
      0.32877       2.1852      0.54352      0.75548     -0.69317
      0.31314       1.6557      0.67917      0.74672     -0.58394
      0.28904       1.4502      0.73971      0.76599     -0.61515
      0.33020       1.8748      0.67305      0.76206     -0.75217
      0.30609       1.8102      0.67984      0.66625     -0.48447
      0.33166       1.7604      0.67053      0.69659     -0.50704
      0.31018       1.2500      0.81584      0.81086     -0.78668
      0.30375       2.0867      0.58758      0.70650     -0.56071
      0.27537       1.8300      0.68633      0.65712     -0.47809
      0.32526       1.8508      0.64165      0.68738     -0.48832
      0.33457       1.9482      0.64543      0.70300     -0.61854
      0.31711       1.8142      0.68565      0.62086     -0.32325
      0.28513       1.7421      0.66877      0.72092     -0.53483
      0.29838       1.6665      0.68065      0.77489     -0.67643
      0.30463       1.6951      0.68061      0.80908     -0.76431
      0.31758       1.8758      0.63407      0.74875     -0.66244
      0.32288       1.8979      0.60417      0.75184     -0.61357
      0.31410       1.5577      0.68917      0.86881     -0.94125
      0.27523       2.0642      0.57397      0.76082     -0.70466
      0.30525       1.5356      0.72216      0.79865     -0.74697
      0.32700       1.9390      0.61846      0.72594     -0.57054
      0.29433       1.5242      0.72905      0.74687     -0.60627
      0.27797       2.1828      0.57145      0.64373     -0.44484
      0.33686       1.6446      0.75039      0.62747     -0.38764
      0.30857       1.7578      0.65480      0.77138     -0.68748
      0.29625       1.5970      0.75023      0.68300     -0.50715
      0.32345       2.0445      0.60564      0.67488     -0.48424
      0.31106       1.5609      0.72846      0.73840     -0.59519
      0.29771       1.3565      0.77051      0.72814     -0.51025
      0.28892       2.2799      0.52499      0.71016     -0.55678
      0.30358       1.6635      0.68510      0.73560     -0.58029
      0.29627       1.7033      0.69045      0.74321     -0.64482
      0.31468       1.9223      0.61963      0.66216     -0.39356
      0.31302       1.6928      0.69393      0.70203     -0.50144
      0.29836       2.0510      0.62433      0.65950     -0.49171
      0.33416       2.0264      0.61067      0.68612     -0.51877
      0.31389       2.1949      0.55187      0.61937     -0.31542
      0.31909       2.1051      0.56167      0.72858     -0.59525
      0.28297       2.1355      0.58904      0.66851     -0.50553
      0.30024       1.9432      0.62002      0.73584     -0.62067
      0.34908       1.5532      0.73026      0.72321     -0.57699
      0.34280       1.4993      0.73411      0.75071     -0.63048
      0.31388       1.4162      0.76750      0.69820     -0.43897
      0.32444       1.9590      0.64401      0.65809     -0.47289
      0.29511       1.7830      0.66347      0.74227     -0.59784
      0.34992       1.6425      0.73299      0.75622     -0.70948
      0.31555       1.6653      0.69235      0.78669     -0.74502
      0.31215       1.3995      0.76576      0.69843     -0.44321
      0.33735       1.6450      0.68132      0.78834     -0.72579
      0.31910       2.4930      0.48285      0.69351     -0.60349
      0.33686       1.5292      0.71615      0.76737     -0.62724
      0.32524       1.6578      0.68964      0.71764     -0.51268
      0.29147       1.7349      0.69626      0.65081     -0.41952
      0.31966       1.4082      0.76213      0.82001     -0.80705
      0.30819       1.6618      0.69923      0.75039     -0.61321
      0.32587       1.9467      0.61490      0.69942     -0.52960
      0.30506       1.8972      0.65326      0.70582     -0.55411
      0.29321       1.7292      0.67700      0.78455     -0.75195
      0.32881       1.4799      0.76916      0.69341     -0.47610
      0.34229       1.6485      0.74050      0.68484     -0.52081
      0.28873       1.9183      0.63653      0.64965     -0.39243
      0.31187       1.8767      0.63796      0.65389     -0.38495
      0.28668       1.5047      0.71994      0.79411     -0.71586
      0.33982       1.5099      0.72004      0.74371     -0.55750
      0.32063       1.7756      0.69175      0.73093     -0.65013
      0.34399       1.9779      0.61447      0.66824     -0.43666
      0.31933       1.6514      0.67274      0.79470     -0.69654
      0.32655       1.5177      0.75169      0.77227     -0.72145
      0.32856       1.7194      0.70783      0.65314     -0.41168
      0.29107       1.4568      0.75262      0.71463     -0.52420
      0.29146       1.7403      0.65903      0.76061     -0.65539
      0.31432       1.6228      0.68449      0.77029     -0.64095
      0.32213       1.7021      0.69907      0.74355     -0.62500
      0.31624       1.6221      0.71263      0.74028     -0.59920
      0.31942       1.8891      0.65716      0.70016     -0.54492
      0.30436       2.2863      0.52910      0.60850     -0.32695
      0.32192       1.6365      0.72214      0.72633     -0.58162
      0.33584       2.0635      0.59953      0.64751     -0.44088
      0.31538       1.7829      0.67185      0.66258     -0.43527
      0.31122       1.6526      0.71779      0.68917     -0.51230
      0.34376       1.3533      0.77630      0.76127     -0.60683
      0.33235       1.0407      0.85574      0.80038     -0.71335
      0.34100       1.3916      0.77869      0.71658     -0.54676
      0.29674       1.7450      0.70884      0.66672     -0.49229
      0.28193       1.6741      0.71837      0.66896     -0.42771
      0.31184       2.0836      0.59067      0.68641     -0.53605
      0.32227       2.0851      0.59300      0.70123     -0.56043
      0.33319       1.6917      0.66627      0.74625     -0.61001
      0.29442       1.7059      0.70352      0.66042     -0.37353
      0.29585       1.6593      0.71077      0.69645     -0.52961
      0.31130       2.1701      0.57478      0.65148     -0.44485
      0.31051       1.5586      0.75735      0.69041     -0.54790
      0.34541       1.5605      0.73729      0.72748     -0.60963
      0.33918       2.1310      0.60249      0.58081     -0.27771
      0.29818       2.0034      0.59684      0.81688     -0.86317
      0.28273       1.5763      0.73355      0.70817     -0.53674
      0.32771       2.0724      0.57501      0.72076     -0.58940
      0.29618       1.7956      0.64890      0.75195     -0.63465
      0.28152       2.1642      0.60082      0.70535     -0.59875
      0.34342       1.7291      0.74478      0.64970     -0.46239
      0.35334       1.7199      0.70947      0.74762     -0.66611
      0.34452       1.5701      0.72754      0.66826     -0.40558
      0.32599       1.6987      0.65904      0.75045     -0.60375
      0.30466       1.5152      0.70845      0.83260     -0.82019
      0.31358       1.4215      0.75594      0.79316     -0.74042
      0.31944       1.6486      0.69354      0.79606     -0.76358
      0.31425       1.8271      0.64498      0.76252     -0.68939
      0.35693       1.7234      0.68327      0.70253     -0.55214
      0.32461       2.1069      0.60813      0.56483     -0.21849
      0.32886       1.4960      0.78220      0.65456     -0.44170
      0.30850       2.0184      0.62788      0.65485     -0.44015
      0.30681       1.8464      0.66367      0.70149     -0.53566
      0.29100       1.4344      0.76951      0.71035     -0.51623
      0.31928       1.6639      0.69370      0.76020     -0.64812
      0.29292       1.8924      0.61870      0.69425     -0.49517
      0.32777       1.8741      0.64637      0.60514     -0.27050
      0.33137       1.7819      0.61583      0.77828     -0.68275
      0.34948       1.8350      0.65329      0.67601     -0.45606
      0.31219       2.0076      0.59706      0.78183     -0.72947
      0.32867       1.9810      0.60234      0.75580     -0.68242
      0.31189       1.5250      0.74146      0.76858     -0.67917
      0.31466       1.6540      0.68336      0.75787     -0.60990
      0.32219       1.8209      0.66898      0.73136     -0.63682
      0.29809       2.0240      0.60616      0.71343     -0.60630
      0.32451       2.0176      0.63419      0.57268     -0.25067
      0.31558       1.5990      0.72082      0.73645     -0.63004
      0.30277       1.8995      0.63743      0.72103     -0.55591
      0.31819       1.8448      0.64817      0.69012     -0.47441
      0.29234       1.9399      0.58302      0.79801     -0.74988
      0.29570       1.4612      0.74411      0.74587     -0.60965
      0.31433       1.5838      0.70814      0.69192     -0.46912
      0.31350       1.7964      0.68515      0.66212     -0.48849
      0.31348       1.6583      0.72513      0.69113     -0.48896
      0.30970       1.5387      0.71889      0.71656     -0.50257
      0.32649       1.7726      0.70230      0.62946     -0.38553
      0.31510       1.6982      0.65533      0.77919     -0.66309
      0.32989       1.9803      0.63978      0.69309     -0.54162
      0.30708       2.0209      0.60678      0.69613     -0.55062
      0.30527       1.8228      0.67440      0.71172     -0.56597
      0.28371       1.5883      0.74053      0.67618     -0.43200
      0.32266       1.6944      0.66213      0.73779     -0.54861
      0.28731       1.7714      0.65558      0.72805     -0.54603
      0.30605       2.1367      0.53713      0.73767     -0.60531
      0.33323       1.5932      0.70467      0.79308     -0.72656
      0.28886       1.2564      0.80620      0.73350     -0.55328
      0.29252       1.6266      0.67787      0.76639     -0.61583
      0.33772       1.7061      0.66895      0.74197     -0.58328
      0.27489       1.8758      0.63255      0.73672     -0.61783
      0.29481       1.9523      0.61589      0.70515     -0.51481
      0.29824       2.2330      0.54184      0.68121     -0.54607
      0.29204       1.9161      0.61646      0.73441     -0.62569
      0.33026       1.7689      0.66161      0.80840     -0.81789
      0.32584       1.5632      0.73356      0.67865     -0.43025
      0.34340       2.5473      0.48762      0.53834     -0.17090
      0.30879       1.9294      0.65202      0.64528     -0.40327
      0.31300       1.7520      0.70530      0.66444     -0.44866
      0.30167       1.7028      0.71222      0.72182     -0.61528
      0.31700       1.7940      0.66850      0.62760     -0.36293
      0.32157       1.8485      0.63165      0.76865     -0.70622
      0.30909       1.6211      0.69148      0.80624     -0.78000
      0.31949       1.3556      0.79729      0.71227     -0.54847
      0.32946       1.6152      0.71529      0.73084     -0.56660
      0.31495       2.0835      0.64004      0.58777     -0.32454
      0.29424       1.4011      0.81072      0.67640     -0.50830
      0.37851       1.5020      0.75274      0.70296     -0.52035
      0.32788       1.9152      0.63452      0.63652     -0.37681
      0.30997       2.1264      0.56600      0.69330     -0.51238
      0.27694       1.8284      0.66498      0.71848     -0.57082
      0.27824       1.6439      0.70169      0.76101     -0.66877
      0.30721       1.5843      0.69430      0.76876     -0.61816
      0.30515       1.4034      0.72911      0.85305     -0.85028
      0.29522       1.9006      0.62128      0.73897     -0.59072
      0.29815       2.1253      0.56120      0.71177     -0.55962
      0.31952       1.8011      0.66913      0.74840     -0.67447
      0.29776       1.6488      0.72570      0.69056     -0.52973
      0.32076       2.0615      0.60909      0.63969     -0.40238
      0.31191       1.8039      0.68233      0.66571     -0.43896
      0.31378       1.6789      0.68593      0.76340     -0.63087
      0.31277       1.7190      0.68222      0.79664     -0.75547
      0.30561       2.0727      0.58619      0.70237     -0.51063
      0.31320       1.8461      0.65590      0.66586     -0.40877
      0.33027       1.7065      0.65792      0.73178     -0.56838
      0.29948       1.6045      0.69337      0.79045     -0.69849
      0.32731       2.1105      0.56402      0.71571     -0.58698
      0.30684       1.4664      0.71884      0.79736     -0.72019
      0.30591       1.9737      0.62540      0.66456     -0.42848
      0.32846       1.7641      0.65990      0.72197     -0.55171
      0.34585       1.7874      0.68876      0.69152     -0.53104
      0.34612       1.3451      0.78932      0.75956     -0.61278
      0.33337       1.7802      0.64062      0.81192     -0.74955
      0.29864       1.6734      0.72063      0.73416     -0.62706
      0.32010       1.6408      0.70707      0.76632     -0.69485
      0.28381       1.6949      0.69191      0.68736     -0.49181
      0.33829       1.9422      0.62063      0.69726     -0.55409
      0.30119       1.5983      0.72963      0.71491     -0.55925
      0.35130       1.8234      0.69557      0.65931     -0.49053
      0.29060       1.7198      0.67093      0.74386     -0.59268
      0.30749       1.6845      0.67454      0.71511     -0.53487
      0.30993       1.7369      0.66758      0.74378     -0.60291
      0.29147       1.5895      0.71309      0.75840     -0.67127
      0.32415       1.4463      0.73120      0.83948     -0.82944
      0.33987       2.2519      0.56545      0.63232     -0.42945
      0.32481       1.8029      0.65988      0.73302     -0.61230
      0.30428       1.9466      0.62990      0.68285     -0.50055
      0.33523       1.7833      0.64240      0.63432     -0.29829
      0.34916       1.5823      0.69846      0.81817     -0.78259
      0.31580       2.0048      0.63164      0.68477     -0.53863
      0.29374       1.5950      0.71800      0.78368     -0.74175
      0.31912       1.1032      0.86650      0.73476     -0.57071
      0.33482       1.7214      0.68789      0.70676     -0.48655
      0.28331       1.8267      0.67088      0.67596     -0.46664
      0.36488       1.5093      0.71664      0.83673     -0.85247
      0.31658       1.7159      0.68991      0.75062     -0.63726
      0.28900       1.5979      0.72025      0.74704     -0.65730
